"X","hand.label","expert.ind","max.class","verified","username","description","hand.label_simplified"
852,"other","no","media",FALSE,"jljac1313","Government & Politics Journalists News Political News Science Space Tech News Technology & Science US & World News","other"
853,"other","no","media",FALSE,"RAndrewOhge","Ric A Ohge aka #RicFromBelmond Posts Fresh Alternative News, Views & 'Indie' Arts-Facebook: https://t.co/SzxOBzFIo7
PayPal: https://t.co/iFLqFPDLZe","other"
854,"media","no","media",FALSE,"LoisWINKNews","5, 6 & 7 p.m. Anchor for @WINKNews. Have a news tip? Email me at lois.thome@winknews.com","media"
855,"other","no","media",FALSE,"dinjup27","I believe in love not guns or hate, free press:victory hand:Biden will help heal the wounds of our democracy Phillygirl always","other"
856,"other","no","media",FALSE,"TomNalesnik","Writer, podcaster, Ben Franklin ghost writer, imaginator, video editor https://t.co/TLkYkqaIlM","other"
857,"other-agg","no","media",FALSE,"BreakingNewzman","Compiler of news, sports, & interesting stuff from around the world with eye on Pittsburgh, Columbus, Detroit, Boston.
VIEWS ARE MY OWN. RTs NOT = ENDORSEMENTS","media"
858,"media","no","media",FALSE,"CathySalustri","Militant Floridian. Speaker, author: 'Backroads of Paradise’. Owner, publisher @gabbernews. All news is hyperlocal. Journalism and science are real.","media"
859,"other","no","media",FALSE,"_mastermom","#FactsMatter #TruthMatters #DecencyMatters #ScienceMatters #FactCheck Your info:flag: United States:Talk to me after you've read The Mueller Report","other"
860,"other","no","media",FALSE,"bdicesare59","Former Buffalo News sportswriter/editor.","other"
861,"other","no","media",FALSE,"LoveColumnist","Yale, MPH. 'Italian Kisses: Love from the Old Country’ Bordighera Press and 'The Art of Decision Making.' Ranting at https://t.co/qzEDIjmDbH.","other"
862,"other","no","media",FALSE,"SpearIt","FSU alum, Braves, Rays, teams with FSU players, cooking, reading, TV-watching. Happy bosses still letting us work from home.","other"
863,"other","no","media",FALSE,"n0jaa","Amateur meteorologist; BEARS/HIARC/Skywarn S Brevard County, FL; Ham Radio, NØJAA; Railfan; Libertarian Party of FL. Presbyterian. Constitutionalist!!","other"
864,"other-agg-bot","no","media",FALSE,"wapo_once","Twitter bot retweeting news stories just once. Full source and other feeds available on GitHub page. Not affiliated with The Washington Post.","bot"
865,"other","no","media",FALSE,"Tampanooga","Recovering from a 30-year Dr. Pepper addiction and a 20-year newspaper career. #WarEagle","other"
866,"other","no","media",FALSE,"Toodles4dles","Artist - multi-media; editor; rabid reader; poet; traveler; deep-dyed Dem; love Canada & US. Always a Grad.
""""Time wounds all heels"""":water wave: Resister, BLUE -NO DMs!","other"
867,"gov","no","other",TRUE,"ChrisMZiegler","Running for @FloridaGOP Chair, Current = Vice Chairman | @GovRonDeSantis ‘22 | ‘16 & ’20 Trump Electoral College Member | Wife = @BridgetAZiegler | Girl Dad x3","gov"
868,"other","no","other",TRUE,"TheFlaBar","Statewide professional organization of lawyers that serves as an advocate & intermediary for attorneys, the court & the public. Retweets are not endorsements.","other"
869,"other","no","other",TRUE,"MRMasferrer","","other"
870,"other","no","other",TRUE,"MimiAndelman","Formerly: Tampa Bay Times, https://t.co/u2jDQgy6Ru","other"
871,"media","no","other",TRUE,"jesteveztv","Read, Retweet and Repeat. Spreading information while sharing my life. Tell me about yours. #BeTheChange. 5pm and 11pm on @WSBTV","media"
872,"media","no","other",TRUE,"pulitzercenter","Journalism and education for the public good","media"
873,"other","no","other",TRUE,"openletterbot","I’m a bot publishing copies of letters delivered to elected officials in the United States. Text RESIST to 50409 to write your own.","other"
874,"other","no","other",TRUE,"halfawake11114","I’m not special at all, I just want my children to live in a free world as free beings. is that really to much to ask for?","other"
875,"other","no","other",TRUE,"TTV_Carlo1678","27 | Navy Vet | Application Developer Apprentice | I stream various FPS games on Kick and Twitch almost every night! |","other"
876,"other","no","other",TRUE,"GhostRider4life","#kag:flag: United States:#backtheblue:flag: United States:#patriot:flag: United States::flag: United States::flag: United States:die with memories not dreams-All memes are stolen","other"
877,"other","no","other",TRUE,"washingtonpost","Democracy Dies in Darkness","other"
878,"media","no","other",TRUE,"DavidJollyFL","Former Member of Congress. Bull Mooser. MSNBC.","media"
879,"other","no","other",TRUE,"TCPalmEKiller","@TCPalm \ Nice hat, Harry","other"
880,"other","no","other",TRUE,"HURRICANEPAUL","71 year old 'local haole' Surf Bum & Visionary - born & raised in Hawaii -- ^^^ That's me surfing Waikiki 14 yrs. ago when I was 57","other"
881,"other","no","other",TRUE,"Elcaretuco","Reiki Healer, Plant Medicine from  (Ecuadorian Jungle), Love America","other"
882,"media","no","other",TRUE,"CBSMornings","Impactful journalism + exquisite storytelling. Watch @CBSMornings weekdays from 7-9 a.m. with @GayleKing, @TonyDokoupil and @NateBurleson on @CBS.","media"
883,"media","no","other",TRUE,"tammiefields","Weekday evening #NewsAnchor at @MyNews13 Pres. @CFABJOrlando Proud @UofOklahoma grad & @USouthFlorida grad :woman running: medium-dark skin tone::woman student: medium-dark skin tone::microphone::television:honored to cover Central Florida","media"
884,"other","no","other",TRUE,"WFLAMarco","","other"
885,"tourbiz","no","other",TRUE,"Hilton","When you want to feel cared for wherever you go, it matters where you stay. #HiltonForTheStay","tourbiz"
886,"media","no","other",TRUE,"romyellenbogen","Reporting @TB_Times. Alumna of @UF, @thealligator. Still a nervous kid after all this time! Talk to me: rellenbogen@tampabay.com","media"
887,"other","no","other",TRUE,"eunicortiz","15 years talking politics, policy, and elections | Florida born & raised | Wife, Titi, & Godmama :rainbow flag::flag: Puerto Rico:","other"
888,"other","no","other",TRUE,"iskandrah","Transphobia, homophobia, racism, and poverty are public health crises. Let's grow up. #JusticeForShireen, #FreePalestine, & #blackTRANSlivesmatter","other"
889,"media","no","other",TRUE,"hannahjfarrow","currently @POLITICO | msj @MedillSchool","media"
890,"other","no","other",TRUE,"LorenzoCastane3","Wearing a cape because I came straight from getting a haircut. #ProLife #2A #Patriot #FoodCritic...especially at church potlucks. #KansasCity","other"
891,"other","no","other",TRUE,"brewmeone","Conservative~libertarian politics, data geek, amateur zymurgist, $TSLA investor since 2018, Model X owner since 2023. ale/lager. Go Noles!","other"
892,"other","no","other",TRUE,"michaelscherer","Dad, husband, political scribbler. The people decide.","other"
893,"media","no","other",TRUE,"radiobkg","Reporting in the morning @wunc. NC born and raised. Recovering Florida Man. Bylines: @npr @marketplace @hereandnow. He/him.","media"
894,"media","no","other",TRUE,"98rocktampabay","Tampa Bay's Rock Station & Home Of The Superbowl Champion Tampa Bay Buccaneers :sign of the horns::american football:","media"
895,"other","no","other",TRUE,"annienomad","Artist/Poet/Author - Founder of Global Labor Treaty for Living Wages https://t.co/UjR3PXH3ea","other"
896,"acad","no","other",TRUE,"USouthFlorida","America’s fastest-rising university. https://t.co/5aD6QAX0Qt | https://t.co/75GX9gSzeX | https://t.co/bhfEr6fkp2","acad"
897,"other","no","other",TRUE,"TrueFactsStated","@ClaudeTaylor@mstdn.social @ClaudeTaylor @ Post Mad Dog Pac. Clinton WH https://t.co/eRbMAIbgZQ","other"
898,"media","no","other",TRUE,"OttawaCitizen","The biggest daily in the nation's capital","media"
899,"media","no","other",TRUE,"NatGeo","Taking our understanding and awareness of the world further for more than 130 years","media"
900,"other","no","other",TRUE,"FlaDems","The official Twitter account of the Florida Democratic Party.
Voter Protection Hotline: (833) VOTE-FLA
https://t.co/0HmsAWp6fR
https://t.co/hNhu5MROsn","other"
901,"other","no","other",TRUE,"CryptoTaxesGuy","EA - tax advisory and preparation 

Sign up for newsletter & consultation @ https://t.co/0oIjmgPTAN

Buy The Crypto Tax Book on Amazon: https://t.co/OF4zUTZEpL","other"
902,"other","no","other",TRUE,"kbiegel","Dad, husband... I do some other stuff, but those are the most important ones. Definitely not notable. Also super notable. Also not not notable legacy notable.","other"
903,"other","no","other",TRUE,"papiflorida","G-D is Good","other"
904,"gov","no","other",TRUE,"VernBuchanan","Serving Florida's 16th Congressional District","gov"
905,"media","yes","other",TRUE,"RacingXtinction","Oscar-winning team @OP_Society, makers of #TheCove documentary, expose species extinction with imagery to change the way we see the world. #RacingExtinction","media"
906,"media","no","other",TRUE,"jonathanserrie","Medicine, science, Southern politics @foxnews since 1999. Proud alum @wsbtv @wyffnews4 @mysuncoast @emorywheel. Keep opinions to myself, except food (in favor).","media"
907,"other","no","other",TRUE,"DavidYankovich","Dad. Former congressional candidate.               Award winning strategist. Senior Advisor #DemCast #RightSideOfHistory","other"
908,"media","no","other",TRUE,"jmgpix","Photojournalist. Buy my book, We Used To Live At Night from Culture Crush Editions: https://t.co/NbdkBdnoIM","media"
909,"other","no","other",TRUE,"CleanAirMoms","(verified) We're a community of moms and dads who are uniting for clean air and our kids’ health. Join us!","other"
910,"other","no","other",TRUE,"SiMUTATiON","SiMUTATiON: A MUTATiON iN THE SiMULATiON","other"
911,"other","no","other",TRUE,"EricStoller","VP, Marketing and Digital Content at @TerritoriumLife","other"
912,"other","no","other",TRUE,"Adilpirbhai","","other"
913,"media","no","other",TRUE,"RyanWTSP","Up late? Come hang with me on #Nightside on @10TampaBay, weeknights at 11! :raising hands: light skin tone:","media"
914,"other","no","other",TRUE,"DardenRice","Recovering St. Pete City Councilmember, 2014-22. Love wild Florida. This for 2023: Creation, transformation, endurance.","other"
915,"other","no","other",TRUE,"GreenPartyFL","The only eco-socialist electoral party in Florida. Official account for the Green Party of Florida.","other"
916,"media","no","other",TRUE,"DirkShadd","Staff Photographer at the @tb_times - https://t.co/kH6s954QCq","media"
917,"other","no","other",TRUE,"billdubs","Always Chasing Handicap :flag in hole:️","other"
918,"other","no","other",TRUE,"jeremymstamper","IQ: 97 (top 3%). Canis lupus familiaris (dog) aficionado. Correlation does not e","other"
919,"media","yes","other",TRUE,"EMSpeck","Covering space, weather and climate @foxweather. Florida woman, dog mom. Formerly @news6WKMG, @orlandosentinel.","media"
920,"other","no","other",TRUE,"NASA_Landsat","The NASA/USGS Landsat series of Earth-observing satellites has monitored our planet for 50 years. 1st launch in 1972; latest on Sept. 27, 2021.","other"
921,"other","no","other",TRUE,"Michael_A_Noel","Graphic Designer / Illustrator at Samaritan Ministries for 4+ years. Blessed to have worked at @pjstar for 24+ years. Shalom in Every Way! :)","other"
922,"other","no","other",TRUE,"Tr_Redacted_mp",":flag: U.S. Outlying Islands:","other"
923,"other","no","other",TRUE,"jwomack","""""I would prefer not to.""""   @Jwomack@zirk.us","other"
924,"other","no","other",TRUE,"RealSaltLife","Fish | Dive | Surf https://t.co/JnWwsCk7Q7","other"
925,"media","no","other",TRUE,"BRProudNews","We are Baton Rouge proud. Powered by WVLA NBC Local 33 and WGMB FOX 44","media"
926,"other","no","other",TRUE,"GreyToothDave","","other"
927,"other","no","other",TRUE,"DarkHeliopause","Gaming, science fiction/fantasy/superhero movies","other"
928,"other","no","other",TRUE,"SarahNumber4","Novels BINARY STAR and TRUE LOVE, essays SUNSHINE STATE
Forthcoming: THE BUTTER HOUSE (@ConiumReview)
(she/they)","other"
929,"other","no","other",TRUE,"DavidClinchNews","Media Growth Consultant. VP Partnerships @MatherEconomics. Former @Storyful @CNN @ITN. #MediaRevenue #MediaGrowth","other"
930,"other","no","other",TRUE,"Keihndeth","RIP American democracy: 7/4/1776 - 9/9/2021","other"
931,"other","no","other",TRUE,"HeartthrobPB","Dad, Pro wrestler, manager of champions, #Deckhead. Not a typo, regardless of what you heard. Acting like I know what I'm doing in life…. SPOILER: I don't","other"
932,"media","no","other",TRUE,"DavidOvalle305","Covering opioids and substance abuse for the Washington Post. Not @iam_DAVIDO but thanks!","media"
933,"other","no","other",TRUE,"MissRoshni","Founder of @urbanasian | Born & Raised in Tampa Bay! #healthcare #stocks Go BUCS :american football:https://t.co/xxpqbkmHKq","other"
934,"other","no","other",TRUE,"mariarodale","Author of Love Nature Magic, Organic Manifesto and Scratch. Substack newsletter: Life. Unfiltered. Former CEO and Chairman of a global media company.","other"
935,"other","no","other",TRUE,"votevets","Since 2006, over 1.5M Veterans, Military Families, & supporters have been electing Veterans to office and fighting for progressive values.","other"
936,"gov","no","other",TRUE,"MCGPublicSafety","Official Twitter of Manatee County (FL) Public Safety Dept. Updates from Animal Welfare, Beach Patrol, Code Enforcement, Emergency Management, 9-1-1 and EMS.","gov"
937,"gov","no","other",TRUE,"PinellasEM","Pinellas County's Department of Emergency Management.","gov"
938,"other","no","other",TRUE,"BobBaileyPC","MPP for Sarnia-Lambton. 
Retweets ≠ endorsements.","other"
939,"other","no","other",TRUE,"maxasteele","Director of Federal & Political Communications @Everytown. Lapsed Florida Man. Alum of @American_Bridge @amyklobuchar @bob_casey etc.","other"
940,"media","no","other",TRUE,"univisiontampa","Somos Univision Tampa Bay y tenemos la información clave de nuestra ciudad.","media"
941,"media","no","other",TRUE,"TheIdentityTB","Your home for Tampa Bay sports and lifestyle conversation.","media"
942,"other","no","other",TRUE,"jesusgirljen","$jesusgirljen/married/sports,fitness,crypto/MAGA /conservative/I love God, America/$btc","other"
943,"gov","no","other",TRUE,"FranceinMiami","Consulate of France in Miami. Representing France in Florida, Puerto Rico, Bahamas, USVI, Cayman Islands & Turks & Caicos. Our French Embassy is @franceintheus","gov"
944,"tourbiz","no","other",TRUE,"MyClearwater","Amazing restaurants, fresh seafood, active adventures, beautiful parks and relaxing escapes. That's just a few things. Visit one of the best beaches in America.","tourbiz"
945,"other","no","other",TRUE,"AnsisEgle","create the :globe showing Americas::globe showing Europe-Africa::globe showing Asia-Australia:. cover photo by @so_on","other"
946,"other","no","other",TRUE,"Mattg2235","Master's student @edj_nice | Past: @dallasnews, @TB_Times, @theobserver; EIC @DukeChronicle | Duke ‘22","other"
947,"gov","no","other",TRUE,"scgovEOC","Official Twitter of Sarasota County Emergency Services in Sarasota, FL. 

For assistance with the COVID-19 vaccine registration system, message @SRQCountyGov.","gov"
948,"media","no","other",TRUE,"JasonNark","dad writing rural/outdoors features for @PhillyInquirer. Send tips jnark@inquirer.com. Bylines: @nytimes @alpinistmag @natgeo @washingtonpost & @adventurevida","media"
949,"other","no","other",TRUE,"KellyBazzle","Content Creator & Artist | #MilSpouse | #WFH | #DIY #HomeDecor #AmazonFinds #TheErasTourBound #Swiftie 
:globe with meridians:: https://t.co/yhQZOZhsnC
:envelope:: kbazzlecreator@gmail.com","other"
950,"other","no","other",TRUE,"superdavehodge","@knightsofdegen! #4331 / shinedown.eth / @thehugxyz :hugging face:/
:flag in hole::bacon::violin:.y.at / @rugradio / @join_royal / https://t.co/Q9WTG62tl7 / mousehouse.eth","other"
951,"media","no","other",TRUE,"jpetramala","Watch Disaster Road now: https://t.co/WF2VPL6vqA Media inquiries: petramalacc@gmail.com Documentarian. Freelance storyteller.","media"
952,"media","no","other",TRUE,"MelissaGomez004","covering the youth @latimes | A veces hablo español | Florida native | Journalism ain't dead. Chill. hmu: melissa.gomez@latimes.com","media"
953,"media","yes","other",TRUE,"FloridaStorms","Winner of @CPBMedia’s Community Lifeline Award (2019), serving Florida public media audiences with hazardous weather alerts and information since 2013.","media"
954,"media","no","other",TRUE,"AsToldByJalyn","3x Emmy-nominated storyteller @nbclx. @mujschool Alumna. 1908. Dog mom. Curly girl. Broadway wannabe. Ad-lib assassin. French fry fanatic.","media"
955,"other","no","other",TRUE,"TravelBlggr","Storyteller & Recipe Creator at The Travel Bite:registered: Travel & Food | 58+ Countries | SATW | #FSJet Alum | Insta: TheTravelBite","other"
956,"other","no","other",TRUE,"WaywardWinifred",":person fencing:, agitator, organizer, currently conspiring with @josephnsanberg,  @berniesanders 2020, co-founder @people4bernie,:chess pawn:","other"
957,"gov","no","other",TRUE,"RepDonaldsPress","Proudly representing the people of Southwest Florida in #FL19 | Serving on @FinancialCmte & @GOPoversight | Comms Dir. @HarrisonWFields | Official Account","gov"
958,"media","yes","other",TRUE,"TyTheWeatherGuy","Power Markets, Econ & Weather :cloud with lightning and rain:  @GATechScheller MBA Finance & Ops Candidate :chart increasing: @georgiatech MS Econ & Energy Policy:light bulb: @universityofga BS Meteorology :tornado:","media"
959,"media","no","other",TRUE,"CBS58","CBS 58 is Your Hometown Station. Plus your complete Ready Weather forecast! Instagram/TikTok: cbs58news","media"
960,"other","no","other",TRUE,"MattSydal","IG: @mattsydal - Pro Wrestling / :cactus: / :eye::eye::eye: / @AEW","other"
961,"other","no","other",TRUE,"LadyJoAnn9","Liberty lover, free thinker, common sense advocate, hopeful, unapologetic conservative & patriotic wife, mother, grandmother. IFBAP. No DM’s.","other"
962,"other","no","other",TRUE,"locobedoya","I don't really come from outer space. But I've worked with Beyonce, Missy Elliott, Weezer, Enrique, Mick Jagger, Derulo... alzheimer...","other"
963,"gov","no","other",TRUE,"micheleforfl",":ring:Wife to @biancagoolsby.:dog face::dog face::cat face: Mama.:baby: medium-dark skin tone:Auntie+Godmama. :women with bunny ears:Homegirl .:gem stone:Womanist. :balance scale:Lawyer. :dizzy:A Real One.:red triangle pointed up:Delta Girl.:woman judge: medium-dark skin tone:FL State Rep #RunWithRayner","gov"
964,"media","no","other",TRUE,"MaryStringini","Kindness matters :red heart: Digital Content Manager @FOXLA. Story ideas? email me at Mary.Stringini@fox.com. Retweets are NOT endorsements.","media"
965,"acad","no","other",TRUE,"UF_IFAS","@UF's Institute of Food and Agricultural Sciences (UF/IFAS) | https://t.co/bKtWq57PLH | https://t.co/sE6K8ZwMAo…","acad"
966,"other","no","other",TRUE,"AVMAvets","Find out what's going on with the AVMA (American Veterinary Medical Association) and keep up with the latest developments in veterinary medicine.","other"
967,"gov","no","other",TRUE,"SarasotaPD","Twitter for Sarasota PD | Not monitored 24/7 | Emergencies 911 | Non-emergencies 941-316-1199 | Social Media Terms https://t.co/myIJo9Ntz3","gov"
968,"other","no","other",TRUE,"SKeelerTimes","Retired Photojournalist at Tampa Bay Times. Weather watcher. Sports enthusiast. Foodie. Traveler.","other"
969,"media","no","other",TRUE,"lindsaywise","Covering Congress for @WSJ. Formerly @KCStar, @HoustonChron. Send tips via email, DM or Signal. #IAPEstrong","media"
970,"tourbiz","no","other",TRUE,"RealPureFlorida","Where you'll find all the best of Florida's coveted outdoor activities all in one place.  See why our """"Best Side is Outside"""".  #BestSideOutside","tourbiz"
971,"other","no","other",TRUE,"realbobcap","Husband, Dad, Head of Corporate Development @GenIIFund, Board Member, Advisor. Views r Mine, Phil 4:13","other"
972,"other","no","other",TRUE,"mcastimovies","Associate curator @paleycenter. Critic. I still watch movies. Will post too many pictures of my dog. @USCAnnenberg/ @BU_Tweets grad. :flag: Cuba::flag: United States:","other"
973,"other","no","other",TRUE,"HelloFutureBuzz","Ħedera Community #SpacesHost w Ħashgraph Biz/Projects, Ħedera team, NFT Creators, Dapp devs+ :red heart: @HelloFutureDAO HBAR #Hedera #hfbrecording $HBAR","other"
974,"media","no","other",FALSE,"angelarmandogon","Papá de Mía Guadalupe y Diego Armando. Periodista maracucho. Cuenta personal.","media"
975,"other","no","other",FALSE,"denny77910621","Blue favorite color. :flag: United States::water wave::water wave: love my 4 doxies. Environmental interests. Politics since 2016. Save the Constitution. :flag: United States: :flag: Ukraine:","other"
976,"other","no","other",FALSE,"MaureenWiley","","other"
977,"other","no","other",FALSE,"JustinTramble","","other"
978,"other","no","other",FALSE,"Ron_Burchett","","other"
979,"other","no","other",FALSE,"gina_auria","Wife, Mum, Animal :red heart:er, Ballerina • Sugars Bad 4U •:flag: England::flag: United States: • #SaveTheBees :honeybee: Plant Pollinating Flowers :cherry blossom: #PartyOfWomen #AdultFemaleWoman","other"
980,"other","no","other",FALSE,"lauren88","","other"
981,"other","no","other",FALSE,"lsstaub","Avid reader. Exercise enthusiast. Tandem cyclist. Traveler. Feminist. @lsstaub@mas.town https://t.co/GX3KX2QOz3","other"
982,"other","no","other",FALSE,"MargaretKruger4","Pilot Diver Author Cook Painter","other"
983,"other","no","other",FALSE,"rick_socarras","Proud Dad of 4.  Software and Hardware developer.  Inventor.  Windsurfer, Windfoiler, WingFoiler.  RC Heli, Plane and Drone Pilot.  Auto Mechanic and restorer.","other"
984,"other","no","other",FALSE,"LEBRQN","epstein didn't kill himself. #palestine :flag: Palestinian Territories:","other"
985,"acad","no","other",FALSE,"Hennype85026470","Academic,politically active, retired nurse, grandmother. #Teampulte #Twitterphilantropist #giveaway","acad"
986,"other","no","other",FALSE,"GangstaMimi","TX-05,HD113,Wf,GM #TXDems #resist #BLM #NavajoNation #GoodTrouble #BorderCrisis #STEM #science Support LGBTQ,I curse, :prohibited:DM, :flag: United States::blue heart::fire::dashing away:","other"
987,"other","no","other",FALSE,"wodecki54","","other"
988,"other","no","other",FALSE,"Vinn311","Crypto is not money, not a monetary instrument, not a security, not legal tender, implies no intrinsic or extrinsic value. Trading crypto is not an economic act","other"
989,"other","no","other",FALSE,"firstgirl1970","It happened long ago,a park bench in the snow.
Photos!fishing:fishing pole:,and guitar :guitar:are my passions :heart suit:I Read:nerd face: 
#Resist #USAFbrat:blue heart::cactus::water wave::water wave::water wave::water wave:
No DM’s
#birdphotography","other"
990,"other","no","other",FALSE,"eagleswife","Pug mom, Living life one day at a time in this crazy world. (Thankfully no Trump)","other"
991,"other","no","other",FALSE,"SandraShearer16","","other"
992,"other","no","other",FALSE,"haroldlgardner","Just a simple country boy doing the best I can in the big city! I #followback","other"
993,"other","no","other",FALSE,"TheDeniseFolsom",":sparkling heart:my dog•family•beach• photography•Tennis #Gamecocks #SpursUp Flwdby @Dozier_Kid #MiamiDolphins @richmondWebb #FinsUp:dolphin:#Tua #Chiefs #LumbeeTribe","other"
994,"other","no","other",FALSE,"CarolineLandis","plant based","other"
995,"other","no","other",FALSE,"AloysiusPart2","Trades in a currency that transcends money. Undefeated in NHL Mascot Bingo. University of South Florida alum.
#CHDAwareness","other"
996,"other","no","other",FALSE,"wheetz","","other"
997,"other","no","other",FALSE,"DABible_App","SEE what it’s like TO REALLY BE ALIVE. Ask Jesus into your heart NOW, while there is still TIME. FORGIVE YOURSELF, reject evil. GET THIS APP! Daily Audio Bible","other"
998,"other","no","other",FALSE,"djbh8654","","other"
999,"other","no","other",FALSE,"tizzywoman","Spreading light & truth. :dizzy: #TheNationalInspirer #MorningVibe #DemCast #WomensRightsAreHumanRights :blue heart: I’m tizzywoman here, there, everywhere! :smiling face with sunglasses:","other"
1000,"other","no","other",FALSE,"evrsoelusv","Cancer Survivor. Daughter of a Marine who died of exposure to Agent Orange. He was my hero and I fucking miss him. I love your dog.","other"
1001,"other","no","other",FALSE,"thomjohnson1","#Nazisarebad
#DeleteFacebook
#MedicareForAll
#GoDucks
#YWNA
#RCTID","other"
1002,"other","no","other",FALSE,"Karen_Clem07","FL Real Estate Agent with Smith & Associates, loves country music, NKOTB, Bucs Bolts fan & animals. You can find me front row at a country show or traveling :high voltage:️","other"
1003,"other","no","other",FALSE,"ekdill","I'm a West Coast gal with a Southern heart","other"
1004,"other","no","other",FALSE,"TatianaPrainito","{ Charlie Puth gave me my senior quote! “There’s no one like Tatiana”}","other"
1005,"other","no","other",FALSE,"enixnetworks","Microsoft Silver Partner
Managed Services Provider
Servicing Tampa Bay, Sarasota, and Miami","other"
1006,"other","no","other",FALSE,"DocsPix","I'm just this guy, ya know?","other"
1007,"other","no","other",FALSE,"johnmichaelvanO","LIFE IS no fear just trust BEING LOVE","other"
1008,"other","no","other",FALSE,"awelab1956","#BidenHarris2024  #StillWithHill Animal Lover,  CRNA, LNC. Textbook contributor, NLM #Atheist #RadicalLeftist #BLM #IFightFascism  #CLIMATE #STEM  She/Her","other"
1009,"other","no","other",FALSE,"natashacampy","she/her/hers :woman teacher: light skin tone: FGCU ‘21 :eagle: FSU Applied and Computational Math :input numbers:","other"
1010,"other","no","other",FALSE,"OnANiteLikeThis","","other"
1011,"other","no","other",FALSE,"jayne_fasolino","","other"
1012,"other","no","other",FALSE,"RolfChandler","I'm on a grind so let's hit fast forward :fast-forward button: 
Bartender/Racer/ Leader and a Servant:index pointing up:","other"
1013,"other","no","other",FALSE,"Carmell87797737","Still top side","other"
1014,"other","no","other",FALSE,"PortiaABoulger","""""Nobody's free until everybody's free."""" Fannie Lou Hamer
Get vaccinated and wear a damn mask!","other"
1015,"other","no","other",FALSE,"tonya_somera","mother, grandmother, human being","other"
1016,"other","no","other",FALSE,"ameredith29","Life-long learner, retired educator, love summertime, reading, my family, social justice and democracy. Always a good day to be a Tar Heel!! No DMs","other"
1017,"media","no","other",FALSE,"ratchford_tom","Retired AP Calculus teacher. Baseball fan. Football analyst on NewsTalk 970 WKHM and 101.5 FM","media"
1018,"other","no","other",FALSE,"BrandonAdam1437","“Be the example you need to be to see the change you want to see” • Fut. Environmental Engineer • @inspectorplanet Team :globe showing Americas: • I Love And Miss You Mom! :red heart: 1437","other"
1019,"other","no","other",FALSE,"BeachitisJeff","generic uncommon sense thinker. Progressively conservative.","other"
1020,"other","no","other",FALSE,"GI_Duy","GIS - Nature - Environment - Space travel - Astronauts","other"
1021,"other","no","other",FALSE,"miamihybrid","","other"
1022,"other","no","other",FALSE,"Capt8ball1","Just about done, but I’ll keep playing.  How the HELL did I get so old?!  Sorry, no DM's.","other"
1023,"other","no","other",FALSE,"townlecat","“Liberty may endangered by the abuses of liberty as well as the abuses of power.”  James Madison, 1788","other"
1024,"other","no","other",FALSE,"DeannaDecko","","other"
1025,"other","no","other",FALSE,"JArtemisisback","Nobody","other"
1026,"other","no","other",FALSE,"Jsecor","","other"
1027,"other","no","other",FALSE,"danasboi0220","#Tarot Reader and Astrology Enthusiast; INFP; Foodie; Political Junkie; #LGBTQ","other"
1028,"other","no","other",FALSE,"cc_marie829","God over all","other"
1029,"other","no","other",FALSE,"dblair360","","other"
1030,"other","no","other",FALSE,"RayDelRae","In the pursuit of magic","other"
1031,"other","no","other",FALSE,"JoyceHeard","Public servant; committed trade unionist; :flag: European Union: and :globe showing Americas: :hundred points:; Likes - :blue heart:; humour; loyalty; intelligence; :flag: Jordan:. Dislikes - dishonesty; injustice; bigotry. :rose::rose::flexed biceps::flexed biceps::red heart:","other"
1032,"other","no","other",FALSE,"ggpepperdash","A society grows great when old men plant trees in whose shade they shall never sit. - Greek Proverb

 #endfactoryfarming #endwetmarkets","other"
1033,"other","no","other",FALSE,"RCdeWinter","Jongleur trying to do it all. My existence is my verification. Love me or leave me. alt @hostagegina","other"
1034,"other","no","other",FALSE,"FishroomSci","Sci Educator, Master Naturalist. Lover of Nature & philosophy. Crazy, tree-hugging, peaceful hippie. Just because you can doesn't mean you should #ForestFollies","other"
1035,"other","no","other",FALSE,"MichaelEisenhar","studied Environmental Science and Forestry SUNY","other"
1036,"other","no","other",FALSE,"lcby","","other"
1037,"other","no","other",FALSE,"DausyQ","I love kittens. I love Joe Biden. Can't stand Republicans! I am a proud Missouri Democrat from Missouri.","other"
1038,"other","no","other",FALSE,"ReadMoreBooksHI","She/her :water wave::woman surfing: medium-light skin tone:","other"
1039,"other","no","other",FALSE,"bracing","I'm still up. https://t.co/xnV8Qfr2Iv","other"
1040,"other","no","other",FALSE,"LancelotLinkSpy","Brought Back From The Cold War! 
#ResistFascism 
#SCBlues #FlipSCBlue :water wave: #SCResistanceRoomMember! :rainbow flag:
Followed by @NancySinatra!","other"
1041,"other","no","other",FALSE,"jeankroll1950","","other"
1042,"other","no","other",FALSE,"C_Resister","#1 BLM! Biden/Harris :thumbs up: feminist, resister, triple vaxxed, pacifist, voting blue, Vegan:green heart: :water wave::blue heart::water wave: NO LISTS PLS","other"
1043,"other","no","other",FALSE,"Basketlade","Wife of an amazing Veteran w/ 3 great kids, all in college. Grandma to the sweetest granddaughter. Homemaker, Caregiver, Nonprofit Volunteer.$MiniPhilanthropist","other"
