"","text","lang","possibly_sensitive","author_id","reply_settings","created_at.x","conversation_id","id","in_reply_to_user_id","profile_image_url","verified","location","url","protected","username","description","created_at.y","name","pinned_tweet_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","geo_place_id","text_with_display_links"
"196","@JohnCollins_KP @AmyAThatcher Tons dead fish in Tampa shores. Toxic green algae, sugar pesticides / fertilization water run off, Covid, revkless drivers killing people on 95 (no cops risking their lives to chase em down), free 4 all, assume each vehicle has a gun inside. ","en",FALSE,"1364704991903113217","everyone",2021-08-29 15:00:52,"1431943465319940101","1431995270489837570","1271162030393896968","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,NA,NA,FALSE,"BocadelVista1","","2021-02-24T22:33:28.000Z","Boca del Vista",NA,0,0,1,0,0,53,1420,21661,2,NA,"@JohnCollins_KP @AmyAThatcher Tons dead fish in Tampa shores. Toxic green algae, sugar pesticides / fertilization water run off, Covid, revkless drivers killing people on 95 (no cops risking their lives to chase em down), free 4 all, assume each vehicle has a gun inside"
"197","@GovRonDeSantis Pristine?
Sugarcane fields being burned before harvesting, 
 polluting our air.
Blue Green algae in our canals &amp; rivers.
Bacteria closing beaches
Radioactive waste dumped into Tampa Bay 
Manatees are dying.
Political donations rule in 
DeSantis land.. ","en",FALSE,"1373438429552386053","everyone",2021-12-29 21:45:35,"1476296968502583296","1476308442725896196","1058807868","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,NA,NA,FALSE,"Americaisbestu1","","2021-03-21T01:00:02.000Z","America is best united",NA,0,0,1,0,0,6,107,6654,0,NA,"@GovRonDeSantis Pristine?
Sugarcane fields being burned before harvesting, 
 polluting our air.
Blue Green algae in our canals &amp; rivers.
Bacteria closing beaches
Radioactive waste dumped into Tampa Bay 
Manatees are dying.
Political donations rule in 
DeSantis land."
"198","Polk County health officials issue blue-green algae alert for Lake Crago - FOX 13 Tampa Bay -  #GoogleAlerts. https   www fox13news com news polk county health officials issue blue green algae alert for lake crago","en",FALSE,"534263140","everyone",2022-02-22 12:21:42,"1496097868180074496","1496097868180074496",NA,"https://pbs.twimg.com/profile_images/1169906487172333577/HqrgWFkr_normal.jpg",FALSE,NA,NA,FALSE,"FloridaIssues","","2012-03-23T12:49:26.000Z","Florida Issues",NA,1,0,0,0,0,1024,11,135873,38,NA,"Polk County health officials issue blue-green algae alert for Lake Crago - FOX 13 Tampa Bay - https://t.co/GIsg4ggGxy #GoogleAlerts"
"199","RT @FloridaIssues: Polk County health officials issue blue-green algae alert for Lake Crago - FOX 13 Tampa Bay - https://t.co/GIsg4ggGxy #G…","en",FALSE,"71624044","everyone",2022-02-22 12:47:26,"1496104345414291459","1496104345414291459",NA,"https://pbs.twimg.com/profile_images/1564258257027448835/kqFdFwo6_normal.jpg",FALSE,"Florida","https://t.co/ql7PMt3gkh",FALSE,"Leshasselhikes","Les Hassel Excursions, Guide Service. Specializing in native wildflower tours.  Florida Master Naturalist and certified Green Guide.","2009-09-04T20:01:18.000Z","Lesley Cox",NA,1,0,0,0,0,1059,1612,106305,12,NA,"Polk County health officials issue blue-green algae alert for Lake Crago - FOX 13 Tampa Bay - https://t.co/GIsg4ggGxy #GoogleAlerts"
"200","One Of Florida's Top Fishing Lakes Hit By Blue-Green Algae, Prompts Public Health Alert ... -  #GoogleAlerts. https   goo gl alerts 38zPU","en",FALSE,"534263140","everyone",2022-03-06 13:24:07,"1500462231481421824","1500462231481421824",NA,"https://pbs.twimg.com/profile_images/1169906487172333577/HqrgWFkr_normal.jpg",FALSE,NA,NA,FALSE,"FloridaIssues","","2012-03-23T12:49:26.000Z","Florida Issues",NA,3,0,0,0,0,1024,11,135873,38,NA,"One Of Florida's Top Fishing Lakes Hit By Blue-Green Algae, Prompts Public Health Alert ... - https://t.co/5THNVui34X #GoogleAlerts"
"201","RT @FloridaIssues: One Of Florida's Top Fishing Lakes Hit By Blue-Green Algae, Prompts Public Health Alert ... - https://t.co/5THNVui34X #G…","en",FALSE,"904174645","everyone",2022-03-06 13:29:12,"1500463511159422978","1500463511159422978",NA,"https://pbs.twimg.com/profile_images/1098332235156066315/9yfyFmNs_normal.png",FALSE,"Florida, USA",NA,FALSE,"CStrait2","Animal & beach lover. Married. Boomer, activist and lifelong liberal Democrat. DEMOCRATS ARE PATRIOTS! She/Her @CStrait2 on Post News.","2012-10-25T16:01:10.000Z","Cindy Strait 🌻","1348787247022268417",3,0,0,0,0,4087,3455,125759,8,NA,"One Of Florida's Top Fishing Lakes Hit By Blue-Green Algae, Prompts Public Health Alert ... - https://t.co/5THNVui34X #GoogleAlerts"
"202","RT @FloridaIssues: One Of Florida's Top Fishing Lakes Hit By Blue-Green Algae, Prompts Public Health Alert ... - https://t.co/5THNVui34X #G…","en",FALSE,"821939292532604928","everyone",2022-03-06 13:35:27,"1500465080458227717","1500465080458227717",NA,"https://pbs.twimg.com/profile_images/875516786522959872/K7dN85FH_normal.jpg",FALSE,"Detroit, MI",NA,FALSE,"McneJames","#TheResistance, Grandmother, Nature lover, Cat gaurdian. Life-long Democrat.","2017-01-19T04:36:13.000Z","Christine James-McNeill",NA,3,0,0,0,0,5338,5379,653969,16,NA,"One Of Florida's Top Fishing Lakes Hit By Blue-Green Algae, Prompts Public Health Alert ... - https://t.co/5THNVui34X #GoogleAlerts"
"203","RT @FloridaIssues: One Of Florida's Top Fishing Lakes Hit By Blue-Green Algae, Prompts Public Health Alert ... - https://t.co/5THNVui34X #G…","en",FALSE,"719284318716182529","everyone",2022-03-06 18:18:37,"1500536345038577670","1500536345038577670",NA,"https://pbs.twimg.com/profile_images/1277706103158116356/yI1VXZYY_normal.jpg",FALSE,"Orange City, FL",NA,FALSE,"uhsenviro","University High School's environmental science classes with Mr. Haught. A combo of environmental education & Titan pride.","2016-04-10T22:02:00.000Z","UHS Environmental",NA,3,0,0,0,0,405,280,9999,2,NA,"One Of Florida's Top Fishing Lakes Hit By Blue-Green Algae, Prompts Public Health Alert ... - https://t.co/5THNVui34X #GoogleAlerts"
"204","@HalSparks @chipfranklin @3DPrinting_Mag Reminiscent and it's just another national disgrace going on in this country's infrastructure that has been ignored during Republican administrations for decades. Look at lake Okeechobee blue green algae. Tampa Bay 2 months ago all fish belly up. ","en",FALSE,"1425253766853545985","everyone",2022-03-11 03:13:44,"1502119785873739779","1502120562507849730","17833574","https://pbs.twimg.com/profile_images/1466663262376837122/tbdU8FpG_normal.jpg",FALSE,"Boynton Beach, FL",NA,FALSE,"candida_rocco","Democratic socialistic progressive liberal. Because that's the only way to be these days. not a pacifist not a snowflake. only FACTS MATTER.Cantfoolme.","2021-08-11T00:33:19.000Z","Rocco Candida","1560737423834943490",0,0,0,0,0,406,1730,6437,1,"005e3661711a29a9","@HalSparks @chipfranklin @3DPrinting_Mag Reminiscent and it's just another national disgrace going on in this country's infrastructure that has been ignored during Republican administrations for decades. Look at lake Okeechobee blue green algae. Tampa Bay 2 months ago all fish belly up"
"205","@Dama2Spirits @dismantlegop @NikkiFried @kenforflorida Don't get me started on this fathead d****** do nothing republican. Lake Okeechobee is still polluted with blue green algae he does nothing several months ago Tampa Bay was full of fish dead belly up. GOP does nothing. As always. Don't care about the state don't care about thePPL. ","en",FALSE,"1425253766853545985","everyone",2022-04-02 03:36:23,"1508426884102639618","1510098792586088454","1503901693834108935","https://pbs.twimg.com/profile_images/1466663262376837122/tbdU8FpG_normal.jpg",FALSE,"Boynton Beach, FL",NA,FALSE,"candida_rocco","Democratic socialistic progressive liberal. Because that's the only way to be these days. not a pacifist not a snowflake. only FACTS MATTER.Cantfoolme.","2021-08-11T00:33:19.000Z","Rocco Candida","1560737423834943490",0,0,0,0,0,406,1730,6437,1,"005e3661711a29a9","@Dama2Spirits @dismantlegop @NikkiFried @kenforflorida Don't get me started on this fathead d****** do nothing republican. Lake Okeechobee is still polluted with blue green algae he does nothing several months ago Tampa Bay was full of fish dead belly up. GOP does nothing. As always. Don't care about the state don't care about thePPL"
"206","@CharlieCrist A few months ago Tampa Bay all the fish belly up. Lake Okeechobee blue green algae for years businesses are all closed no bait shops come on Charlie catch up way too many things wrong in Florida thanks to Republicans and Ricky ticky Tavy. ","en",FALSE,"1425253766853545985","everyone",2022-04-02 05:24:33,"1510052093322801155","1510126015984644099","38970940","https://pbs.twimg.com/profile_images/1466663262376837122/tbdU8FpG_normal.jpg",FALSE,"Boynton Beach, FL",NA,FALSE,"candida_rocco","Democratic socialistic progressive liberal. Because that's the only way to be these days. not a pacifist not a snowflake. only FACTS MATTER.Cantfoolme.","2021-08-11T00:33:19.000Z","Rocco Candida","1560737423834943490",4,3,21,0,0,406,1730,6437,1,"005e3661711a29a9","@CharlieCrist A few months ago Tampa Bay all the fish belly up. Lake Okeechobee blue green algae for years businesses are all closed no bait shops come on Charlie catch up way too many things wrong in Florida thanks to Republicans and Ricky ticky Tavy"
"207","RT @candida_rocco: @CharlieCrist A few months ago Tampa Bay all the fish belly up. Lake Okeechobee blue green algae for years businesses ar…","en",FALSE,"1250529175796166657","everyone",2022-04-02 13:31:15,"1510248495869042690","1510248495869042690",NA,"https://pbs.twimg.com/profile_images/1252415103187644416/RqbnSIBd_normal.jpg",FALSE,"Tampa",NA,FALSE,"FLunemployed","","2020-04-15T20:59:33.000Z","Janette","1427295510474395649",4,0,0,0,0,933,1370,42300,0,NA,"@CharlieCrist A few months ago Tampa Bay all the fish belly up. Lake Okeechobee blue green algae for years businesses are all closed no bait shops come on Charlie catch up way too many things wrong in Florida thanks to Republicans and Ricky ticky Tavy"
"208","RT @candida_rocco: @CharlieCrist A few months ago Tampa Bay all the fish belly up. Lake Okeechobee blue green algae for years businesses ar…","en",FALSE,"1106581368","everyone",2022-04-02 14:44:22,"1510266899870928899","1510266899870928899",NA,"https://pbs.twimg.com/profile_images/500043880285601793/cywDsU2O_normal.jpeg",FALSE,"USA","https://t.co/glljIHlrOz",FALSE,"xsuzi00","artist,wordsmith, equestrian, publisher of Red Mare","2013-01-20T15:54:46.000Z","Su Zi","1153718482351067138",4,0,0,0,0,1351,313,228564,144,NA,"@CharlieCrist A few months ago Tampa Bay all the fish belly up. Lake Okeechobee blue green algae for years businesses are all closed no bait shops come on Charlie catch up way too many things wrong in Florida thanks to Republicans and Ricky ticky Tavy"
"209","RT @candida_rocco: @CharlieCrist A few months ago Tampa Bay all the fish belly up. Lake Okeechobee blue green algae for years businesses ar…","en",FALSE,"890244090268405762","everyone",2022-04-02 16:17:18,"1510290284575444994","1510290284575444994",NA,"https://pbs.twimg.com/profile_images/890248674357411841/8G5uaTXO_normal.jpg",FALSE,NA,NA,FALSE,"VeesaertPatty","","2017-07-26T16:15:05.000Z","Patty Veesaert",NA,4,0,0,0,0,141,660,22852,1,NA,"@CharlieCrist A few months ago Tampa Bay all the fish belly up. Lake Okeechobee blue green algae for years businesses are all closed no bait shops come on Charlie catch up way too many things wrong in Florida thanks to Republicans and Ricky ticky Tavy"
"210","RT @candida_rocco: @CharlieCrist A few months ago Tampa Bay all the fish belly up. Lake Okeechobee blue green algae for years businesses ar…","en",FALSE,"1493730770518560774","everyone",2022-04-02 17:16:56,"1510305291623190531","1510305291623190531",NA,"https://pbs.twimg.com/profile_images/1493745111070478336/EEgCyw1__normal.jpg",FALSE,"Naples Fl, Fountain Co",NA,FALSE,"Mattmezinze","In order to save America, we must destroy the GOP, it’s propaganda networks, it’s financiers, and the pseudo Christian cult it uses as a shield to hide behind.","2022-02-15T23:36:08.000Z","Matt",NA,4,0,0,0,0,381,1005,59785,1,NA,"@CharlieCrist A few months ago Tampa Bay all the fish belly up. Lake Okeechobee blue green algae for years businesses are all closed no bait shops come on Charlie catch up way too many things wrong in Florida thanks to Republicans and Ricky ticky Tavy"
"211","@livewildlyfl @CarltonWard What you need to do is call that stupid governor because of the manatees because of lake Okeechobee with the blue green algae and because a couple months ago there was a report that showed Tampa Bay with all the fish belly up. That's Republicans allowing that to happen.  fact.. ","en",FALSE,"1425253766853545985","everyone",2022-05-02 18:06:40,"1521142498764242948","1521189442249273351","1387861730278232065","https://pbs.twimg.com/profile_images/1466663262376837122/tbdU8FpG_normal.jpg",FALSE,"Boynton Beach, FL",NA,FALSE,"candida_rocco","Democratic socialistic progressive liberal. Because that's the only way to be these days. not a pacifist not a snowflake. only FACTS MATTER.Cantfoolme.","2021-08-11T00:33:19.000Z","Rocco Candida","1560737423834943490",0,0,0,0,0,406,1730,6437,1,"005e3661711a29a9","@livewildlyfl @CarltonWard What you need to do is call that stupid governor because of the manatees because of lake Okeechobee with the blue green algae and because a couple months ago there was a report that showed Tampa Bay with all the fish belly up. That's Republicans allowing that to happen.  fact."
"212","@LocolopezNYC @ThePurpleBauer @Joyyyyc3eeee Lake Okeechobee still full of blue green algae never cleaned up. Keeps going through the canals spilling into the ocean. All businesses around the lake closed down no bait shops no boating shops. Several months ago Tampa Bay all the fish belly up dead. Do nothing Republicans.. ","en",FALSE,"1509750982787444771","everyone",2022-06-23 11:16:13,"1539909880403955714","1539930321436786689","493606253","https://pbs.twimg.com/profile_images/1550777894569385984/pffWeXuu_normal.jpg",FALSE,"Palm Beach County",NA,FALSE,"RockoDibiase","I understand nobody likes a know-it-all. Never wrong Never Scared","2022-04-01T04:34:57.000Z","Rocko Dibiase",NA,0,0,1,0,0,44,686,1380,0,NA,"@LocolopezNYC @ThePurpleBauer @Joyyyyc3eeee Lake Okeechobee still full of blue green algae never cleaned up. Keeps going through the canals spilling into the ocean. All businesses around the lake closed down no bait shops no boating shops. Several months ago Tampa Bay all the fish belly up dead. Do nothing Republicans."
"213","What's in the news! Blue-green algae detected in Maximo Park; alert issued .......EXP Realty at 813-694-4110  . http   www TeamZre com. http   www baynews9 com fl tampa news 2022 07 08 blue green algae detected in maximo park  alert issued","en",FALSE,"823733378","everyone",2022-07-08 18:17:11,"1545472078199099395","1545472078199099395",NA,"https://pbs.twimg.com/profile_images/1618359243526086662/XzCMxcRG_normal.jpg",FALSE,"Tampa Florida","https://t.co/1GyW5oso7X",FALSE,"RealtyTampa","Realtors, Covering all of Tampa Bay","2012-09-14T18:14:31.000Z","Tampa Real Estate",NA,0,0,0,0,0,9,1,4161,0,NA,"What's in the news! Blue-green algae detected in Maximo Park; alert issued .......EXP Realty at 813-694-4110 https://t.co/exM9PbEp55 https://t.co/KAhuqpNa5o"
"214","@AmitMDproactive @TB_Times In May and June, abnormal ""large floating mats"" of filamentous cyanobacteria had appeared just south of Tampa Bay,. ","en",FALSE,"35729673","everyone",2022-07-13 15:36:35,"1546790915221716992","1547243599619833857","3398590485","https://pbs.twimg.com/profile_images/1198115849141411841/OqP6W3oA_normal.jpg",FALSE,"florida",NA,FALSE,"rleas","Adopt don't shop
Here comes hurricane season, plan ahead","2009-04-27T12:31:48.000Z","Save Democracy",NA,0,0,0,0,0,4344,4968,637274,140,NA,"@AmitMDproactive @TB_Times In May and June, abnormal ""large floating mats"" of filamentous cyanobacteria had appeared just south of Tampa Bay,"
"215"," #PoopBeaches #DeathSantis #DeSantisDestroysFlorida #DeSantisDonorsFirst. https   www newsbreakapp com n 0h844iq5","qme",FALSE,"995300495861342208","everyone",2022-08-07 13:56:21,"1556278072248238080","1556278072248238080",NA,"https://pbs.twimg.com/profile_images/995302117152731141/0pawsv3x_normal.jpg",FALSE,"Florida ",NA,FALSE,"Bdelta67","Art 🖌photography 📷music 🎶geophysics🪐💙💙🌊💙🌊💙🌊💙#Water","2018-05-12T13:51:44.000Z","mistyBlue67","1592681794402680833",0,1,0,0,0,3397,3411,26800,6,NA,"https://t.co/UolVQBZUv0 #PoopBeaches #DeathSantis #DeSantisDestroysFlorida #DeSantisDonorsFirst"
"216","https://t.co/8YoO5ibi2H","zxx",FALSE,"995300495861342208","everyone",2022-08-07 13:57:30,"1556278072248238080","1556278362934415360","995300495861342208","https://pbs.twimg.com/profile_images/995302117152731141/0pawsv3x_normal.jpg",FALSE,"Florida ",NA,FALSE,"Bdelta67","Art 🖌photography 📷music 🎶geophysics🪐💙💙🌊💙🌊💙🌊💙#Water","2018-05-12T13:51:44.000Z","mistyBlue67","1592681794402680833",0,0,0,0,0,3397,3411,26800,6,NA,NA
"217","Alert covers a stretch of the Hillsborough River near I-75 in Tampa . https   big1059 iheart com featured florida news content 2022 08 09 blue green algae alert for florida county","en",FALSE,"57022665","everyone",2022-08-09 20:07:54,"1557096350554226689","1557096350554226689",NA,"https://pbs.twimg.com/profile_images/1620048257278697479/gn-LOEeY_normal.jpg",FALSE,"Miami, Florida","https://t.co/8wkd4eCGR1",FALSE,"BIG1059FM","South Florida's Classic Rock! 🤘🏻 Home of the Miami Dolphins, @CastronovoShow from 6:00-10:00 am, @ameliaonair, and @DocReno!","2009-07-15T13:57:05.000Z","BIG 105.9",NA,0,0,0,0,0,5771,1964,35789,74,NA,"Alert covers a stretch of the Hillsborough River near I-75 in Tampa https://t.co/Bn7qfb12Cc"
"218","Alert covers a stretch of the Hillsborough River near I-75 in Tampa . https   wiod iheart com featured florida news content 2022 08 09 blue green algae alert for florida county","en",FALSE,"19001298","everyone",2022-08-09 20:08:38,"1557096537095823360","1557096537095823360",NA,"https://pbs.twimg.com/profile_images/1612396966771556353/Dxt8UOgG_normal.jpg",FALSE,"Miami/Fort Lauderdale","https://t.co/hwlS3cENej",FALSE,"WIOD","We are South Florida's source for news, weather and traffic 24/7 !","2009-01-14T23:21:56.000Z","WIOD",NA,0,0,0,0,0,5511,1143,56090,245,NA,"Alert covers a stretch of the Hillsborough River near I-75 in Tampa https://t.co/PslG7Cz4SE"
"219","The Florida Department of Health in Hillsborough County is cautioning people to not drink, swim or boat in the Hillsborough River after a blue-green algae bloom alert was issued for the river on Tuesday.  . https   www wtsp com article tech science environment blue green algae hillsborough river 67 78984b6b d3fe 429c 940d 5040c82872a1","en",FALSE,"16743886","everyone",2022-08-09 20:24:03,"1557100414675423237","1557100414675423237",NA,"https://pbs.twimg.com/profile_images/1257694617690046467/ISKyPJi0_normal.jpg",TRUE,"Tampa, Florida","https://t.co/rHVdIDVNLL",FALSE,"10TampaBay","10 Tampa Bay (CBS, TEGNA) covers news in Tampa, St. Petersburg, Clearwater & Sarasota.  News tips? 📱 727-577-1010, 📧 desk@wtsp.com or reply using @10TampaBay","2008-10-14T19:14:27.000Z","10 Tampa Bay",NA,1,0,0,1,0,180610,11945,315057,1725,NA,"The Florida Department of Health in Hillsborough County is cautioning people to not drink, swim or boat in the Hillsborough River after a blue-green algae bloom alert was issued for the river on Tuesday.  https://t.co/IrccP9XetH"
"220","The algal blooms were located in the Hillsborough River.
 . https   www baynews9 com fl tampa news 2022 08 09 doh issues blue green algae bloom alert for hillsborough county","en",FALSE,"17308428","everyone",2022-08-09 21:00:06,"1557109489882521605","1557109489882521605",NA,"https://pbs.twimg.com/profile_images/912176447036502017/BBeoQTuF_normal.jpg",TRUE,"Tampa Bay area","http://t.co/j3OZJEwDmE",FALSE,"BN9","Breaking news first in Tampa Bay. Continuous updates and in-depth coverage only @BN9, @BN9weather and @BN9Traffic can provide  |  News. Weather. Now.","2008-11-11T12:03:53.000Z","Spectrum Bay News 9",NA,1,0,2,0,0,384393,446,145259,1754,NA,"The algal blooms were located in the Hillsborough River.
 https://t.co/7yExc1nHoJ"
"221","HABs.... https   thegabber com blue green algae alert in st petersburg tampa bay","es",FALSE,"18561980","everyone",2022-08-10 01:03:45,"1557170806165278720","1557170806165278720",NA,"https://pbs.twimg.com/profile_images/1307417042585296898/hKIN5WcN_normal.jpg",FALSE,"Florida",NA,FALSE,"nano_riley","Environmental Journalist, Educator
Author: Florida's Farmworkers in the 21st C
Prior Tampa Bay Times, NY Post. 
 Mem. Society of Environmental Journalists","2009-01-02T20:38:42.000Z","Nano Riley.","1448655716588277771",0,0,0,0,0,53,0,583,2,NA,"HABs...https://t.co/zEbKXwMCj0"
"222","Blue-Green Algae Alert in St. Petersburg, Tampa Bay - The Gabber Newspaper #algae . https   thegabber com blue green algae alert in st petersburg tampa bay","en",FALSE,"1419475371897069573","everyone",2022-08-10 14:37:16,"1557375531720531969","1557375531720531969",NA,"https://pbs.twimg.com/profile_images/1419476813529690115/_xQih6_2_normal.jpg",FALSE,"Paoli, Pa","https://t.co/4OYWm2rRCN",FALSE,"AlgaSci","Combating Algae Blooms worldwide.","2021-07-26T01:52:06.000Z","AlgaSci",NA,0,0,0,0,0,56,35,4851,0,NA,"Blue-Green Algae Alert in St. Petersburg, Tampa Bay - The Gabber Newspaper #algae https://t.co/IlOby3Io0X"
"223","US - #Florida Dept. of #Health in Hillsborough Cty cautions people [and their #pets] to not drink, swim or boat in the Hillsborough River, issues harmful #bluegreenalgae alert, via @10TampaBay #news  #water #environment #toxic2021 #toxic2022. https   shrtm nu KMCs","en",FALSE,"171828737","everyone",2022-08-10 19:34:36,"1557450361945964549","1557450361945964549",NA,"https://pbs.twimg.com/profile_images/1104762582/Earthpic_normal.png",FALSE,NA,NA,FALSE,"EnviroEdgeNews","#Environment #news from world views, this is @EnviroEdgeNews. #Earth is not a dump, it's a gift to be regarded as such for all #Earthlings. #ClimateChange","2010-07-28T07:48:04.000Z","EnviroEdgeNews","694582498370678785",0,0,0,0,0,5112,5447,62789,434,NA,"US - #Florida Dept. of #Health in Hillsborough Cty cautions people [and their #pets] to not drink, swim or boat in the Hillsborough River, issues harmful #bluegreenalgae alert, via @10TampaBay #news https://t.co/BkTrB5Z3SS #water #environment #toxic2021 #toxic2022"
"224","Health Alert Issued For Blue-Green Algae Blooms On Hillsborough River  . https   patch com florida newtampa health alert issued blue green algae blooms hillsborough river. https   twitter com C21Tampa status 1557575296009719808 photo 1","en",FALSE,"1151127713815678978","everyone",2022-08-11 03:51:03,"1557575296009719808","1557575296009719808",NA,"https://pbs.twimg.com/profile_images/1151127828588613632/sx0zNy_e_normal.jpg",FALSE,"Tampa, FL",NA,FALSE,"C21Tampa","We’re CENTURY 21 Affiliated, a real estate organization obsessed with providing better real estate services for the dynamic real estate market.","2019-07-16T13:53:28.000Z","Century 21 Affiliated - New Tampa",NA,0,0,0,0,0,41,16,12271,0,NA,"Health Alert Issued For Blue-Green Algae Blooms On Hillsborough River https://t.co/oyojzfr7M9 https://t.co/VCW9Ngt5zg"
"225","Blue-green algae is common in Florida's freshwater environments. It can make people and pets sick and can negatively impact the surrounding ecosystem.  . https   www fox13news com news health officials urge caution after blue green algae reported on hillsborough river","en",FALSE,"15750898","everyone",2022-08-11 09:00:23,"1557653140085809152","1557653140085809152",NA,"https://pbs.twimg.com/profile_images/1459177564178681893/Y3jxK1Xd_normal.jpg",TRUE,"Tampa, FL","https://t.co/MUtKcxEsVq",FALSE,"FOX13News","Bringing you the important stuff, like breaking news & weather alerts. But also plenty of fun stories, like sports updates and all those #WeLiveHere tales.","2008-08-06T15:12:10.000Z","FOX 13 Tampa Bay","1598030799273660422",0,0,1,0,0,377132,4626,258122,1874,NA,"Blue-green algae is common in Florida's freshwater environments. It can make people and pets sick and can negatively impact the surrounding ecosystem.  https://t.co/K0WzGwu2b7"
"226","HEALTH OFFICIALS ISSUE BLUE-GREEN ALGAE BLOOM ALERT FOR HILLSBOROUGH COUNTY #hillsborough #tampa #hillsboroughriver  . https   hillsborough floridahealth gov newsroom 2022 08 blue green algae html","en",FALSE,"16446761","everyone",2022-08-11 13:50:48,"1557726227858829313","1557726227858829313",NA,"https://pbs.twimg.com/profile_images/1209375299655421953/KEszLZAO_normal.jpg",FALSE,"Tampa, FL","https://t.co/OSwZ3DWWmt",FALSE,"LizzHarmon","#TampaRealtor at @tomlinstcyr ~ licensed since 1996 | Grateful wife of Danny Harmon | Love God, my family, my business, the beach, monograms and Tootsie Rolls.","2008-09-25T04:22:55.000Z","Lizz Harmon",NA,0,0,0,0,0,19099,11055,45403,827,NA,"HEALTH OFFICIALS ISSUE BLUE-GREEN ALGAE BLOOM ALERT FOR HILLSBOROUGH COUNTY #hillsborough #tampa #hillsboroughriver  https://t.co/eIpnzwKj1l"
"227","Harmful blue-green algal toxins have been detected in the Hillsborough River north of Morris Bridge Road, west of Interstate 75. . https   patch com florida southtampa s icy3o health alert issued blue green algae blooms hillsborough river","en",FALSE,"163536467","everyone",2022-08-11 14:39:59,"1557738604524294148","1557738604524294148",NA,"https://pbs.twimg.com/profile_images/940315520930267136/nm3L2X9k_normal.jpg",FALSE,"South Tampa, FL","https://t.co/sZ1bMkFGOd",FALSE,"SouthTampaPatch","Local news, alerts, events and more. We’re your source for all things South Tampa.","2010-07-06T17:29:04.000Z","South Tampa Patch",NA,0,0,1,0,0,2193,421,29840,49,NA,"Harmful blue-green algal toxins have been detected in the Hillsborough River north of Morris Bridge Road, west of Interstate 75. https://t.co/qfrlL2b4Is"
"228","Harmful blue-green algal toxins have been detected in the Hillsborough River north of Morris Bridge Road, west of Interstate 75. . https   patch com florida lutz s icy3o health alert issued blue green algae blooms hillsborough river","en",FALSE,"750515792","everyone",2022-08-11 14:46:22,"1557740213459648516","1557740213459648516",NA,"https://pbs.twimg.com/profile_images/940294556582473728/PCuHsWv3_normal.jpg",FALSE,"Lutz, FL","https://t.co/cGAYx259tg",FALSE,"LutzFLPatch","Local news, alerts, events and more. We’re your source for all things Lutz.","2012-08-11T02:53:37.000Z","Lutz Patch",NA,1,0,0,0,0,625,296,17786,14,NA,"Harmful blue-green algal toxins have been detected in the Hillsborough River north of Morris Bridge Road, west of Interstate 75. https://t.co/iQfLrNaply"
"229","RT @LutzFLPatch: Harmful blue-green algal toxins have been detected in the Hillsborough River north of Morris Bridge Road, west of Intersta…","en",FALSE,"862078076230012929","everyone",2022-08-11 17:14:59,"1557777610725277697","1557777610725277697",NA,"https://pbs.twimg.com/profile_images/862093865658003457/gRsCCwyR_normal.jpg",FALSE,"Tampa, FL",NA,FALSE,"Lauralovesk9s","","2017-05-09T22:53:24.000Z","Robert and Laura Odom",NA,1,0,0,0,0,72,306,2078,0,NA,"Harmful blue-green algal toxins have been detected in the Hillsborough River north of Morris Bridge Road, west of Interstate 75. https://t.co/iQfLrNaply"
"230","The Florida Department of Health in Hillsborough County issued an advisory this week after toxic blue-green algae blooms were found in the Hillsborough River.
. https   www tampabay com news hillsborough 2022 08 11 toxic blue green algae found in hillsborough river has residents concerned","en",FALSE,"14304462","everyone",2022-08-11 17:43:02,"1557784672033247232","1557784672033247232",NA,"https://pbs.twimg.com/profile_images/1066713591246725120/wFmoB0Xs_normal.jpg",TRUE,"St. Petersburg, Florida","https://t.co/cGIDc1tNIf",FALSE,"TB_Times","Florida's largest newspaper with 14 Pulitzer Prizes. Have story ideas or tips? DM us. Support our local journalism: https://t.co/9cTNKzUWzN","2008-04-04T17:14:50.000Z","Tampa Bay Times","1593648689536413696",2,0,2,2,0,319671,5488,267508,3121,NA,"The Florida Department of Health in Hillsborough County issued an advisory this week after toxic blue-green algae blooms were found in the Hillsborough River.
https://t.co/vvrqe5cfZE"
"231","The quickest way to get caught up on the most important things happening today in Tampa. . https   patch com florida southtampa abu omar halal grand opening blue green algae health alert","en",FALSE,"163536467","everyone",2022-08-11 21:20:01,"1557839276632686592","1557839276632686592",NA,"https://pbs.twimg.com/profile_images/940315520930267136/nm3L2X9k_normal.jpg",FALSE,"South Tampa, FL","https://t.co/sZ1bMkFGOd",FALSE,"SouthTampaPatch","Local news, alerts, events and more. We’re your source for all things South Tampa.","2010-07-06T17:29:04.000Z","South Tampa Patch",NA,0,0,0,0,0,2193,421,29840,49,NA,"The quickest way to get caught up on the most important things happening today in Tampa. https://t.co/lQqZbACn9c"
