"","text","author_id","in_reply_to_user_id","possibly_sensitive","lang","id","reply_settings","created_at.x","conversation_id","verified","profile_image_url","description","name","created_at.y","protected","username","location","pinned_tweet_id","url","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","geo_place_id","text_with_display_links"
"58","RT @SarahBlazonis: . @cca_florida @DukeEnergy @MyFWC are releasing 16,000 redfish along #Florida’s #GulfCoast to help with recovery from la…","632116384",NA,FALSE,"en","1092847528159182848","everyone",2019-02-05 18:08:49,"1092847528159182848",FALSE,"https://pbs.twimg.com/profile_images/839858806481833984/wMKgGy4h_normal.jpg","vegan, atheist, liberal","Paul Cole","2012-07-10T16:23:02.000Z",FALSE,"pc3244","united states",NA,NA,5,0,0,0,0,1401,2140,145219,56,NA,". @cca_florida @DukeEnergy @MyFWC are releasing 16,000 redfish along #Florida’s #GulfCoast to help with recovery from last year’s #RedTide. The effort started in #PascoCounty at #BrasherPark in #PortRichey. @BN9 https://t.co/ZIwaTkXc0g"
"59","RT @SarahBlazonis: . @cca_florida @DukeEnergy @MyFWC are releasing 16,000 redfish along #Florida’s #GulfCoast to help with recovery from la…","130349411",NA,FALSE,"en","1092928391521685508","everyone",2019-02-05 23:30:08,"1092928391521685508",FALSE,"https://pbs.twimg.com/profile_images/1442454083793784835/SMtjD1Mb_normal.jpg","Animal lover,Art,Music Movies and Good Food. Lists=Blocked. Bots,Trolls,Trumpers=Blocked .z https://t.co/RWWiYY1SiZ","Irene Goltry 🪐💜","2010-04-07T01:46:07.000Z",FALSE,"reneeg1147",NA,NA,NA,5,0,0,0,0,1985,3498,285854,6,NA,". @cca_florida @DukeEnergy @MyFWC are releasing 16,000 redfish along #Florida’s #GulfCoast to help with recovery from last year’s #RedTide. The effort started in #PascoCounty at #BrasherPark in #PortRichey. @BN9 https://t.co/ZIwaTkXc0g"
"60","RT @DE_PeveetaP: It's a great day for a fish release! @DukeEnergy donated 16,000+ redfish that will be released on the west coast of #FL in…","884501771321827328",NA,FALSE,"en","1092984428429754368","everyone",2019-02-06 03:12:49,"1092984428429754368",FALSE,"https://pbs.twimg.com/profile_images/1574338282573422592/uVsWKURp_normal.jpg","Community Relations Liaison at Duke Energy on Florida's Nature Coast. Tweets and opinions are my own.","Annemarie","2017-07-10T19:57:10.000Z",FALSE,"CRLamhooper","Ocala, FL",NA,"https://t.co/gXdbzJZkPs",3,0,0,0,0,111,251,172,3,NA,"It's a great day for a fish release! @DukeEnergy donated 16,000+ redfish that will be released on the west coast of #FL in the coming weeks following recent #redtide occurrence. Today's the 1st in #Pasco County. Thanks to partnership with @CCANational @MyFWClife! https://t.co/b2wmP7ChQG"
"61","RT @DE_PeveetaP: It's a great day for a fish release! @DukeEnergy donated 16,000+ redfish that will be released on the west coast of #FL in…","2988931272",NA,FALSE,"en","1093343199198875648","everyone",2019-02-07 02:58:26,"1093343199198875648",FALSE,"https://pbs.twimg.com/profile_images/726956855050821632/q1eeibN8_normal.jpg","Structuring Director - Duke Energy Sustainable Solutions","Tony Kaelin","2015-01-18T20:08:58.000Z",FALSE,"tony_kaelin","Greenwood, IN",NA,NA,3,0,0,0,0,79,522,882,0,NA,"It's a great day for a fish release! @DukeEnergy donated 16,000+ redfish that will be released on the west coast of #FL in the coming weeks following recent #redtide occurrence. Today's the 1st in #Pasco County. Thanks to partnership with @CCANational @MyFWClife! https://t.co/b2wmP7ChQG"
"62","RT @HelpFloridaHeal: Some good news for a change. ""More than 10.000 juvenile and adults redfish will be released this month along the Gulf…","799278959850647552",NA,FALSE,"en","1093453930175049728","everyone",2019-02-07 10:18:27,"1093453930175049728",FALSE,"https://pbs.twimg.com/profile_images/1072149071413026818/h8hNk6ga_normal.jpg","Wildlife, Pollinators 🐝, Native Plants, Music 🎶 & Film 🌎 Love Mother Earth 🌞 Monarch Waystation #11595","Erin K.","2016-11-17T15:52:08.000Z",FALSE,"Pkitty1975","Michigan, USA",NA,NA,1,0,0,0,0,929,3458,59645,22,NA,"Some good news for a change. ""More than 10.000 juvenile and adults redfish will be released this month along the Gulf Coast in areas that were impacted by #redtide, starting in Pasco County.""

https://t.co/vnBXhVGplS"
"63","Groups ultimately hope to release 16,000 redfish in Pasco, Hillsborough, Sarasota, Charlotte, Lee and Collier counties. . https   www tcpalm com story opinion editorials 2019 02 07 redfish restocking red tide recovery begins thumb up 2792988002","18457416",NA,FALSE,"en","1093551239328161792","everyone",2019-02-07 16:45:07,"1093551239328161792",TRUE,"https://pbs.twimg.com/profile_images/958812904513417216/CViyCam7_normal.jpg","Breaking news and the latest from #TCPalmFuture, #IndianRiverLagoon, #TCElections and more.

https://t.co/L90Gj6TQVX | Treasure Coast Newspapers","TCPalm","2008-12-29T19:45:51.000Z",FALSE,"TCPalm","Treasure Coast, Florida",NA,"https://t.co/M45CXf51Sd",0,0,1,1,0,55667,657,153976,464,NA,"Groups ultimately hope to release 16,000 redfish in Pasco, Hillsborough, Sarasota, Charlotte, Lee and Collier counties. https://t.co/Bh7WfrH39A"
"64","Pasco County is one of the counties they are releasing Redfish into!  #redfish #fishinglife . https   www aol com article news 2019 02 05 florida releases 16k redfish in places affected by red tide 23662324","3170646208",NA,FALSE,"en","1093629175846617090","everyone",2019-02-07 21:54:48,"1093629175846617090",FALSE,"https://pbs.twimg.com/profile_images/588433551047049217/vldPsy1j_normal.jpg","To promote better methods to reduce litter and waste, to recycle, and to landscape and beautify our neighborhoods.","KeepPascoBeautiful","2015-04-15T17:03:55.000Z",FALSE,"KeepPascoBu2ful","Pasco County, FL",NA,"https://t.co/Lp6Es4MEqT",0,0,1,0,0,609,482,1486,17,"c0b8e8dc81930292","Pasco County is one of the counties they are releasing Redfish into!  #redfish #fishinglife https://t.co/2UNXFwyots"
"65","See the juvenile #redfish being released into Pasco county waters. #redtide #helpfloridaheal. ","1046953802245578753",NA,FALSE,"en","1095099914995097602","everyone",2019-02-11 23:19:00,"1095099914995097602",FALSE,"https://pbs.twimg.com/profile_images/1046954462252650496/fAI8sUWg_normal.jpg","We are a nonpartisan group of FL citizens demanding that our politicians take action to help Florida heal from the red tide and green algae poisoning our state.","Help Florida Heal","2018-10-02T02:43:32.000Z",FALSE,"HelpFloridaHeal","Boca Grande, FL","1304150592277929984","https://t.co/nrcNO8vykn",0,0,0,0,0,147,347,1461,2,NA,"See the juvenile #redfish being released into Pasco county waters. #redtide #helpfloridaheal"
"66","16,000 redfish to be released along Florida coast to help repopulate after red tide . https   www abcactionnews com news region pasco 16 000 redfish to be released along florida coast to help repopulate after red tide","203645042",NA,FALSE,"en","1096874208481763328","everyone",2019-02-16 20:49:24,"1096874208481763328",FALSE,"https://pbs.twimg.com/profile_images/622833383249305600/7WqeffJX_normal.jpg","Happy mom to a awesome teenager and a wife to a handsome man and we are a go kart racing family","Carla Russ","2010-10-16T19:20:20.000Z",FALSE,"CarlaRuss98","chiefland, florida",NA,NA,0,0,0,0,0,38,59,19296,2,NA,"16,000 redfish to be released along Florida coast to help repopulate after red tide https://t.co/O22CaoSawe"
"67","16,000 redfish to be released along Florida coast to help repopulate after red tide . https   www abcactionnews com news region pasco 16 000 redfish to be released along florida coast to help repopulate after red tide","207622102",NA,FALSE,"en","1096962950798168065","everyone",2019-02-17 02:42:02,"1096962950798168065",FALSE,"https://pbs.twimg.com/profile_images/448449102938767361/aKwF-eGc_normal.jpeg","Celebrity  &  Luxury Real Estate Realtor For MVP REALTY, Luxury Properties  Naples  Florida  & Photographer  Teacher ,  CEO The Tropical Tub Doctor","Robert Maves Real Estate Agent","2010-10-25T17:58:05.000Z",FALSE,"doorphoto","Naples, FL",NA,"https://t.co/uxxRfJAheO",0,0,0,0,0,2013,2307,37940,57,NA,"16,000 redfish to be released along Florida coast to help repopulate after red tide https://t.co/jy2zzTn1Oc"
"68","Die-off from #redtide was no joke. Remember #snook are #catchandrelease from the Pasco/Hernando county line through Gordon Pass in Collier County through Aug. 31, 2019. #conservation… . https   www instagram com p BvuitNLgM3A","795741877811154945",NA,FALSE,"en","1112821978849861633","everyone",2019-04-01 21:00:09,"1112821978849861633",FALSE,"https://pbs.twimg.com/profile_images/976863464202305537/rsQ8Uh8d_normal.jpg","I am Greg. I lived in Guntersville. I left Guntersville. I fish from a kayak.","Greg Riddle","2016-11-07T21:37:02.000Z",FALSE,"GregLeftGville","Tampa, FL",NA,NA,0,0,0,0,0,29,12,154,1,NA,"Die-off from #redtide was no joke. Remember #snook are #catchandrelease from the Pasco/Hernando county line through Gordon Pass in Collier County through Aug. 31, 2019. #conservation… https://t.co/9xYEVpHykE"
"69","The conservation measures for red drum, snook and spotted seatrout will apply from the Pasco-Hernando county line south (including all waters of Tampa Bay) through Gordon Pass in Collier County . http   www mysuncoast com 2019 05 01 breaking fwc extends catch release until may due red tide","9581122",NA,FALSE,"en","1123717231056171010","everyone",2019-05-01 22:34:00,"1123717231056171010",TRUE,"https://pbs.twimg.com/profile_images/1012040604619034624/Rcn4ySrr_normal.jpg","ABC7 is the news leader in Sarasota/Manatee counties. News tip? 941-923-6397 or news@mysuncoast.com. Share pics/vids with us thru https://t.co/w4B9r5SLV1","ABC7 Sarasota","2007-10-21T15:57:27.000Z",FALSE,"mysuncoast","Sarasota, Florida",NA,"http://t.co/nQUeAxZ5Ke",0,0,0,0,0,67054,855,89769,690,NA,"The conservation measures for red drum, snook and spotted seatrout will apply from the Pasco-Hernando county line south (including all waters of Tampa Bay) through Gordon Pass in Collier County https://t.co/7Txlr4tvz6"
"70"," UPDATE ('Patchy' red tide persists across state) #30a Over the past week in Northwest Florida, red tide was observed in or offshore of Escambia, Santa Rosa, Walton, Bay, Gulf, and Pasco... - . https   30A NEWS. http   30a news 2018 10 10 patchy red tide persists across state","2568164305",NA,FALSE,"en","1173413702734897153","everyone",2019-09-16 01:50:02,"1173413702734897153",FALSE,"https://pbs.twimg.com/profile_images/1063648455946424320/-WdnlpX7_normal.jpg","Follow here @30abuzz !!","Follow @30ABUZZ","2014-06-15T02:12:52.000Z",FALSE,"30atv","Santa Rosa Beach Florida",NA,"http://t.co/d4Oir2zlXf",0,0,0,0,0,129,139,2408,1,NA,"https://t.co/FCoDxDkOZm UPDATE ('Patchy' red tide persists across state) #30a Over the past week in Northwest Florida, red tide was observed in or offshore of Escambia, Santa Rosa, Walton, Bay, Gulf, and Pasco... - https://t.co/lfNcjn59Zs"
"71","I got my sea legs before I even got my land legs. The problem is the red tide that crept up here unexpectedly. OF COURSE!! I hope it hasn’t made its way to New Port Richey. Wanna go out for a day on my favorite 🎣 boat there, and take a trip out to St. Augustine while I’m here.. ","3573480976",NA,FALSE,"en","1192160032114270208","everyone",2019-11-06 19:21:15,"1192160032114270208",FALSE,"https://pbs.twimg.com/profile_images/1318752932716777474/a9n7TRqQ_normal.jpg","That’s QUEEN C*NT, to you!!👑💅🏻😌 Get your D cups in a twist, leech!!😂 While Moley Danny DeVito Penguin melts more face off instead of waist😂☕️","★👑𝔏𝔦𝔱𝔱𝔩𝔓𝔦𝔵𝔦👑★💫🔮💀⚡️⭕️","2015-09-07T04:50:28.000Z",FALSE,"ViolaLeeBluz","SOHAPPYurSOJEALOUSInAnAtticLol","1449628393255981056","https://t.co/UPHHNPXWpj",0,0,0,0,0,372,2438,49466,24,NA,"I got my sea legs before I even got my land legs. The problem is the red tide that crept up here unexpectedly. OF COURSE!! I hope it hasn’t made its way to New Port Richey. Wanna go out for a day on my favorite 🎣 boat there, and take a trip out to St. Augustine while I’m here."
"72","#Redtide is again causing fish kills along Florida's Gulf coast. And as the fishery works to recover from last year's event, snook, red drum and spotted seatrout are all catch and release from Pasco County down to Collier County. . https   wusfnews wusf usf edu environment 2019 11 25 red tide affects gulf coast fishing through the holidays","17544442",NA,FALSE,"en","1199024956979523584","everyone",2019-11-25 18:00:01,"1199024956979523584",TRUE,"https://pbs.twimg.com/profile_images/882569215559028736/RMkZ8wkh_normal.jpg","WUSF Public Media is the Tampa Bay area’s source for news, in-depth reporting, educational programming, arts, and the finest classical music.","WUSF","2008-11-21T20:07:08.000Z",FALSE,"wusf","Tampa, FL",NA,"https://t.co/KBo4cZ3VYG",4,0,0,0,0,14648,2305,37921,483,NA,"#Redtide is again causing fish kills along Florida's Gulf coast. And as the fishery works to recover from last year's event, snook, red drum and spotted seatrout are all catch and release from Pasco County down to Collier County. https://t.co/ibpQeO7rBV"
"73","RT @wusf: #Redtide is again causing fish kills along Florida's Gulf coast. And as the fishery works to recover from last year's event, snoo…","39405268",NA,FALSE,"en","1199032062423924736","everyone",2019-11-25 18:28:15,"1199032062423924736",TRUE,"https://pbs.twimg.com/profile_images/1223336177249353728/DUzY4cfj_normal.jpg","Editorial Director @WUSF and Editor of @HealthNewsFL. Formally @tbocom and @NDN. Story ideas: julioochoa@wusf.org","Julio Ochoa","2009-05-12T02:00:54.000Z",FALSE,"julioochoa","Tampa, FL",NA,"https://t.co/Z6PdyFFah1",4,0,0,0,0,805,1072,1539,43,NA,"#Redtide is again causing fish kills along Florida's Gulf coast. And as the fishery works to recover from last year's event, snook, red drum and spotted seatrout are all catch and release from Pasco County down to Collier County. https://t.co/ibpQeO7rBV"
"74","RT @wusf: #Redtide is again causing fish kills along Florida's Gulf coast. And as the fishery works to recover from last year's event, snoo…","390281832",NA,FALSE,"en","1199284766383759363","everyone",2019-11-26 11:12:24,"1199284766383759363",TRUE,"https://pbs.twimg.com/profile_images/895965480438996994/72cmaIZw_normal.jpg","News Director @NPR affiliate @WUSF, former @HealthNewsFL editor, @TBO.com, @TheAlligator, @UFJSchool Alum. She/Her","Mary Shedden","2011-10-13T18:55:53.000Z",FALSE,"MaryShedden","Tampa, Florida",NA,"https://t.co/rAtiHyApXZ",4,0,0,0,0,2942,2932,9805,163,NA,"#Redtide is again causing fish kills along Florida's Gulf coast. And as the fishery works to recover from last year's event, snook, red drum and spotted seatrout are all catch and release from Pasco County down to Collier County. https://t.co/ibpQeO7rBV"
"75","Snook, red drum and spotted seatrout are all catch and release from Pasco County down to Collier County.

The regulation from state wildlife officials will last until spring of 2020 because of toxic red tide algae blooms in west coast waters.

. https   health wusf usf edu post red tide affects gulf coast fishing through holidays stream 0","20798645",NA,FALSE,"en","1199328338067808256","everyone",2019-11-26 14:05:32,"1199328338067808256",FALSE,"https://pbs.twimg.com/profile_images/2626960293/xmwpbvpgbv34f2krgmvb_normal.jpeg","Since 2006, we've provided in-depth health journalism for Floridians. We're a part of WUSF Public Media, with reporters in Tampa, Miami and Orlando.","Health News Florida","2009-02-13T19:36:57.000Z",FALSE,"HealthNewsFL","Tampa, FL",NA,"http://t.co/flydNFVFw5",0,0,0,0,0,6714,4140,27082,283,NA,"Snook, red drum and spotted seatrout are all catch and release from Pasco County down to Collier County.

The regulation from state wildlife officials will last until spring of 2020 because of toxic red tide algae blooms in west coast waters.

https://t.co/TeBOwf6vHR"
"76","RT @wusf: #Redtide is again causing fish kills along Florida's Gulf coast. And as the fishery works to recover from last year's event, snoo…","632873556",NA,FALSE,"en","1199705446052966401","everyone",2019-11-27 15:04:02,"1199705446052966401",FALSE,"https://pbs.twimg.com/profile_images/1146833110090297345/bBhvQJAA_normal.png","Advocate for liberal arts, serious reform of student loan program & restoring original mission of HEA. Conservationist, recycler & vegan.","Sharyn #VoteForOurLives","2012-07-11T10:49:19.000Z",FALSE,"sharynski",NA,NA,NA,4,0,0,0,0,911,919,89304,61,NA,"#Redtide is again causing fish kills along Florida's Gulf coast. And as the fishery works to recover from last year's event, snook, red drum and spotted seatrout are all catch and release from Pasco County down to Collier County. https://t.co/ibpQeO7rBV"
"77","RT @wusf: #Redtide is again causing fish kills along Florida's Gulf coast. And as the fishery works to recover from last year's event, snoo…","56769363",NA,FALSE,"en","1199737431261679618","everyone",2019-11-27 17:11:08,"1199737431261679618",FALSE,"https://pbs.twimg.com/profile_images/1347524229932216321/BNb0PEzG_normal.jpg","Great service, excellent selection & competitive pricing, with locations in Bradenton, Sarasota, Palmetto and Tampa, for all your landscape needs.","BigEarthSupply","2009-07-14T18:16:30.000Z",FALSE,"BigEarthSupply","Florida",NA,"https://t.co/zy69MnzXuZ",4,0,0,0,0,317,475,2331,3,NA,"#Redtide is again causing fish kills along Florida's Gulf coast. And as the fishery works to recover from last year's event, snook, red drum and spotted seatrout are all catch and release from Pasco County down to Collier County. https://t.co/ibpQeO7rBV"
"78","Florida has this thing called Red Tide... google it.

Furthermore Zephyrhills (20 mins from tampa) water is actually in pasco county where all the meth heads and weirdos live.

They package that water and brand it as pristine. . https   twitter com smittman10 status 1208784906014404608","152368541",NA,FALSE,"en","1208786446351511554","everyone",2019-12-22 16:28:41,"1208786446351511554",FALSE,"https://pbs.twimg.com/profile_images/1502394820869988358/l3wbar0a_normal.jpg","People have a fundamental delusion that there is something out there that will make them happy and fulfilled forever. It’s not. Get Money. ΩΨΦ💜💛🐶","Typical Millennial","2010-06-05T19:24:42.000Z",FALSE,"A6thSense","ATL - RDU - DC",NA,"https://t.co/cdi86AIhnf",0,1,0,0,0,950,526,323421,18,NA,"Florida has this thing called Red Tide... google it.

Furthermore Zephyrhills (20 mins from tampa) water is actually in pasco county where all the meth heads and weirdos live.

They package that water and brand it as pristine. https://t.co/RFL5ZSK1RM"
"79","#RedTide toll prompts #Florida to limit some fishing to catch-and-release #Hernando #Pasco . http   a msn com 01 en us BB10aUh2","3822351699",NA,FALSE,"en","1230293666360676352","everyone",2020-02-20 00:50:42,"1230293666360676352",FALSE,"https://pbs.twimg.com/profile_images/1589910129209655297/KwnHh6x0_normal.jpg","Semi-satirical political commentary. #ClassicRock #HeavyMetal #HardRock mostly. Other interests: #Quotes #Nature #Art #Wildlife. R rated.","(Semi-Satire) Riff Raff (Alfalfa Male)","2015-09-30T08:11:56.000Z",FALSE,"Merican_Muse","United States","1621901175908929536",NA,0,0,0,0,0,2102,991,26012,8,NA,"#RedTide toll prompts #Florida to limit some fishing to catch-and-release #Hernando #Pasco https://t.co/5YTcWVgmu5"
"80","Snook, redfish and spotted seatrout catch-and-release only in areas affected by red tide through May 31, 2021. This includes all waters from Gordon Pass in Collier County north through Pasco County.

 . https   myfwc com news all news extended cnr 220. https   twitter com jtekmarine status 1291426441431834625 photo 1","3153660907",NA,FALSE,"en","1291426441431834625","everyone",2020-08-06 17:30:31,"1291426441431834625",FALSE,"https://pbs.twimg.com/profile_images/621778935286624256/cjFfcWWw_normal.png","We offer marine electronics installation, service and sales from Vero Beach to Ft. Lauderdale Florida. We are mobile, so we come to you!","J-TEK Marine","2015-04-13T21:12:25.000Z",FALSE,"jtekmarine","Stuart, FL",NA,"https://t.co/tf7EIvPLnc",0,0,0,0,0,32,49,469,0,NA,"Snook, redfish and spotted seatrout catch-and-release only in areas affected by red tide through May 31, 2021. This includes all waters from Gordon Pass in Collier County north through Pasco County.

https://t.co/mtVxY5AvQo https://t.co/xJ82zn4Igp"
"81","red algae bloom that they spread in the ocean that killed off all of the fish. By 2006, the year I departed, it had killed off every single fish for 40 miles out, from Sarasota all the way north to New Port Richey. One of my jobs was picking up the piles of dead fish on the beach. ","179165637",NA,FALSE,"en","1296615529994530816","everyone",2020-08-21 01:10:06,"1296615529994530816",FALSE,"https://pbs.twimg.com/profile_images/850817161840939008/xpBkEHmL_normal.jpg","Working on some low emissions power, propulsion, and transportation projects right now...","James Carrow","2010-08-16T17:28:06.000Z",FALSE,"jamescarrow","Riverside, CA",NA,"https://t.co/oaRRYOQYfx",0,0,0,0,0,86,183,92232,0,NA,"red algae bloom that they spread in the ocean that killed off all of the fish. By 2006, the year I departed, it had killed off every single fish for 40 miles out, from Sarasota all the way north to New Port Richey. One of my jobs was picking up the piles of dead fish on the beach"
"82","@SweetFnLucifer So dissaponting  my FL county (Pasco) just a red tide of Trumpist 💩💩💩💩. ","981271413079162880","1157143663",FALSE,"en","1324574103890759680","everyone",2020-11-06 04:47:30,"1324545086022180864",FALSE,"https://pbs.twimg.com/profile_images/1361006744441348096/enX15kAn_normal.jpg","I stand for the Constitution, and truth.","LMM🇺🇸🇵🇷🌿🌅","2018-04-03T20:45:10.000Z",FALSE,"Infolissamangi1","United States",NA,NA,0,0,0,0,0,72,249,4754,0,NA,"@SweetFnLucifer So dissaponting  my FL county (Pasco) just a red tide of Trumpist 💩💩💩💩"
"83","Latest red tide report shows fish #kills in Hillsborough, Pasco, and Pinellas counties - Jun 23 @ 9:49 PM ET . https   oddcrimes com static 2021 06 23 Latest red tide report shows fish kills in Hillsborough Pasco and Pinellas counties php","100986964",NA,FALSE,"en","1407878995899785217","everyone",2021-06-24 01:51:24,"1407878995899785217",FALSE,"https://pbs.twimg.com/profile_images/1173908179320791040/vuqZqND8_normal.jpg","The Fastest Crime News Updates on the Planet!","PulpNews Crime","2010-01-01T14:32:20.000Z",FALSE,"PulpNews","USA",NA,"https://t.co/iQ8c4IcHeC",0,0,0,0,0,5461,895,4187003,1003,NA,"Latest red tide report shows fish #kills in Hillsborough, Pasco, and Pinellas counties - Jun 23 @ 9:49 PM ET https://t.co/ZcfDkRFjAT"
"84","The latest red tide report shows a patchy bloom of the red tide organism, Karenia Brevis, which persists on the Florida Gulf Coast. . https   www abcactionnews com news region pinellas latest red tide report shows fish kills in hillsborough pasco and pinellas counties","15138087",NA,FALSE,"en","1407911359430463498","everyone",2021-06-24 04:00:00,"1407911359430463498",TRUE,"https://pbs.twimg.com/profile_images/875429460807438337/4yx0qIuz_normal.jpg","Tampa Bay News: Check out our traffic feed here: https://t.co/M2uAC172SI","ABC Action News","2008-06-16T20:08:51.000Z",FALSE,"abcactionnews","Tampa",NA,"https://t.co/hjOLC3xFry",0,0,0,0,0,173591,649,186913,1589,NA,"The latest red tide report shows a patchy bloom of the red tide organism, Karenia Brevis, which persists on the Florida Gulf Coast. https://t.co/BpkYxsFjcH"
"85","The Red Tide blooms that have afflicted the Pinellas beaches and killed tons of fish have reached the coast of Pasco County.
. https   www tampabay com news environment 2021 06 23 those red tide blooms in pinellas just reached the pasco coast","14304462",NA,FALSE,"en","1408032052469960704","everyone",2021-06-24 11:59:35,"1408032052469960704",TRUE,"https://pbs.twimg.com/profile_images/1066713591246725120/wFmoB0Xs_normal.jpg","Florida's largest newspaper with 14 Pulitzer Prizes. Have story ideas or tips? DM us. Support our local journalism: https://t.co/9cTNKzUWzN","Tampa Bay Times","2008-04-04T17:14:50.000Z",FALSE,"TB_Times","St. Petersburg, Florida","1593648689536413696","https://t.co/cGIDc1tNIf",1,1,6,1,0,319671,5488,267508,3121,NA,"The Red Tide blooms that have afflicted the Pinellas beaches and killed tons of fish have reached the coast of Pasco County.
https://t.co/kktCFcdJNA"
"86","@TB_Times Just think how many people will die from the red tide of socialism and communism you promote daily.","1302275263942754306","14304462",FALSE,"en","1408046630444711936","everyone",2021-06-24 12:57:31,"1408032052469960704",FALSE,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","virtualperson","2020-09-05T16:00:08.000Z",FALSE,"virtualperson4",NA,NA,NA,0,0,0,0,0,1,440,9475,1,NA,NA
"87","The red tide blooms persisting along Florida's Gulf coast have now reached Pasco County, according to @MyFWC. @JMMeszaros
. https   wusfnews wusf usf edu environment 2021 06 24 red tide blooms have now reached pasco county","17544442",NA,FALSE,"en","1408096103417843713","everyone",2021-06-24 16:14:06,"1408096103417843713",TRUE,"https://pbs.twimg.com/profile_images/882569215559028736/RMkZ8wkh_normal.jpg","WUSF Public Media is the Tampa Bay area’s source for news, in-depth reporting, educational programming, arts, and the finest classical music.","WUSF","2008-11-21T20:07:08.000Z",FALSE,"wusf","Tampa, FL",NA,"https://t.co/KBo4cZ3VYG",2,0,0,1,0,14648,2305,37921,483,NA,"The red tide blooms persisting along Florida's Gulf coast have now reached Pasco County, according to @MyFWC. @JMMeszaros
https://t.co/n8hJgGUBB1"
"88","""So far, the county has removed 66.8 tons of “Red Tide-related debris” — mostly marine life killed by Karenia brevis.""

. https   www tampabay com news environment 2021 06 23 those red tide blooms in pinellas just reached the pasco coast","33515703",NA,FALSE,"en","1408103441201831942","everyone",2021-06-24 16:43:16,"1408103441201831942",TRUE,"https://pbs.twimg.com/profile_images/1111323850594226176/q3Tk7xLF_normal.jpg","@cnn storyteller covering the fate of life on 🌏 
The Wonder List with Bill Weir now streaming on @discoveryplus","Bill Weir","2009-04-20T13:44:11.000Z",FALSE,"BillWeirCNN","en route","1586340004305174528","https://t.co/v6Z5acZ4EA",2,0,7,0,0,134322,3567,35571,1673,NA,"""So far, the county has removed 66.8 tons of “Red Tide-related debris” — mostly marine life killed by Karenia brevis.""

https://t.co/X4KYeT5lhk"
"89","RT @BillWeirCNN: ""So far, the county has removed 66.8 tons of “Red Tide-related debris” — mostly marine life killed by Karenia brevis.""

ht…","3266480125",NA,FALSE,"en","1408113630432968711","everyone",2021-06-24 17:23:45,"1408113630432968711",FALSE,"https://pbs.twimg.com/profile_images/1595843842141462529/n4ILkxSb_normal.jpg","and she/her lived not all that happily ever after. Brentford 🐝","katt","2015-07-02T21:11:48.000Z",FALSE,"harleykatt","Dunedin, FL","1566476013118406658",NA,2,0,0,0,0,76,489,9923,1,NA,"""So far, the county has removed 66.8 tons of “Red Tide-related debris” — mostly marine life killed by Karenia brevis.""

https://t.co/X4KYeT5lhk"
"90","RT @wusf: The red tide blooms persisting along Florida's Gulf coast have now reached Pasco County, according to @MyFWC. @JMMeszaros
https:/…","1280221594724466688",NA,FALSE,"en","1408116573265612804","everyone",2021-06-24 17:35:27,"1408116573265612804",FALSE,"https://pbs.twimg.com/profile_images/1310601426729656322/ImcPiSj1_normal.jpg","#Queer #BreastCancer #Bipolar #Fibro #ADHD  #BlackLivesMatter #NativeRightsMatter #cannabiscures  heres stuff I find interesting, doesn't mean I agree...","uncle kerri","2020-07-06T19:26:45.000Z",FALSE,"unklekerri","United States",NA,NA,2,0,0,0,0,246,1123,22121,0,NA,"The red tide blooms persisting along Florida's Gulf coast have now reached Pasco County, according to @MyFWC. @JMMeszaros
https://t.co/n8hJgGUBB1"
"91","Just in: The FL Dept. Health in Pasco County says red tide is now off the coast of Pasco. There’s a bloom near Anclote River Park Beach. @BN9 . https   twitter com TimWronka status 1408122263422050305 photo 1","411759561",NA,FALSE,"en","1408122263422050305","everyone",2021-06-24 17:58:03,"1408122263422050305",TRUE,"https://pbs.twimg.com/profile_images/961278333064499203/ZciEPy42_normal.jpg","Morning Traffic Anchor & Reporter for Spectrum Bay News 9 (@BN9) in Tampa Bay. @FloridaState alum.","Tim Wronka","2011-11-13T20:58:17.000Z",FALSE,"TimWronka","Tampa, FL","1606675816783708160","https://t.co/BFDT2tddJC",2,0,1,0,0,2163,831,12664,65,NA,"Just in: The FL Dept. Health in Pasco County says red tide is now off the coast of Pasco. There’s a bloom near Anclote River Park Beach. @BN9 https://t.co/jnldchPsFs"
"92","RT @TimWronka: Just in: The FL Dept. Health in Pasco County says red tide is now off the coast of Pasco. There’s a bloom near Anclote River…","751811102175064065",NA,FALSE,"en","1408122353679310864","everyone",2021-06-24 17:58:25,"1408122353679310864",FALSE,"https://pbs.twimg.com/profile_images/1451641664607604739/2ovGtuQJ_normal.jpg","Proud member of Waterkeeper Alliance for #fishable #swimmable #drinkable #cleanwater","Calusa Waterkeeper","2016-07-09T16:11:49.000Z",FALSE,"calusawater","Florida, USA","1583643632804188160",NA,2,0,0,0,0,2251,4966,44629,71,NA,"Just in: The FL Dept. Health in Pasco County says red tide is now off the coast of Pasco. There’s a bloom near Anclote River Park Beach. @BN9 https://t.co/jnldchPsFs"
